UNIDADE,SUBACAO,FONTE,DESPESA,MOD LICITACAO,CREDOR,N.PROCESSO-NE,EMPENHO,DATA NE,DOCUMENT-DC,UGDC,MOD EMPENHO,BANCO,AGENCIA,CONTA,FUNÇÃO,SUBFUNÇÃO,PROGRAMA,AÇÃO,COMPLEMENTO DO EMP.,HISTORICO,Empenhado,Reforco,Anulacao,Saldo Empenho,Liquidado no Exercicio,Empenhos a Liquidar,Pagamentos do Exercicio,Liquidados a Pagar,Total a Pagar,Em Liquidacao
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,07472254000151 - HOSP-COR HOSPITAL DO CARACAO DE RONDONIA LTDA,0036.000449/2025-27,2025NE006248,2025-09-26,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 SCRADIODIAGNÓSTICO Contrato nº 1058SESAUPGE2023 0045696424 2º TA 0054635422 Exames e procedimentos na área de diagnose por imagem e medicina nuclear inseridas nos subgrupos de diagnósticos por ressonância magnética e por medicina nuclear in vivo cintilografia com seus respectivos laudos para atender as necessidades dos usuários das Regiões de Saúde Madeira Mamoré e Região do Café no mês de outubro de 2025 Informação 155 0064828221,161805.33,0.0,0.0,161805.33,0.0,161805.33,0.0,0.0,161805.33,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,07472254000151 - HOSP-COR HOSPITAL DO CARACAO DE RONDONIA LTDA,0036.039930/2025-11,2025NE005720,2025-09-03,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 SCRADIODIAGNÓSTICO Termo de Contrato nº 4272025PGESESAU 0060340483 Exames e procedimentos na área de diagnose por imagem nos subgrupos de diagnósticos por tomografia computadorizada com seus respectivos laudos de forma complementar para atender as necessidades dos usuários da Região de Saúde Madeira Mamoré Período de julho a setembro de 2025 Despacho 0063519032 Errata 0063785184 Informação 3892 0063858642,176459.21,70553.18,0.0,247012.39,42013.6,204998.79,0.0,42013.6,247012.39,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,09153204000218 - E B MOLINARI LTDA,0036.044471/2025-89,2025NE006384,2025-09-30,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 SESAUSC CNT Nº 6132025PGESESAU Prestação de Serviços de Exames e Procedimentos na área de diagnose por imagem radiodiagnóstico inseridas nos subgrupos de diagnósticos de Tomografia Computadorizada e Ressonância Magnética constantes na Tabela SIASUS com seus respectivos laudos de forma contínua para atender as necessidades da Macrorregião de Saúde II Ref Outubro25 Informação 191 0064886900,26854.66,0.0,0.0,26854.66,26854.66,0.0,26854.66,0.0,0.0,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,09153204000218 - E B MOLINARI LTDA,0036.044471/2025-89,2025NE007677,2025-11-26,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 SESAUSC CNT Nº 6132025PGESESAU Prestação de Serviços de Exames e Procedimentos na área de diagnose por imagem radiodiagnóstico inseridas nos subgrupos de diagnósticos de Tomografia Computadorizada e Ressonância Magnética constantes na Tabela SIASUS com seus respectivos laudos de forma contínua para atender as necessidades da Macrorregião de Saúde II Ref Complemento de Outubro Novembro e Dezembro2025 Informação 979 SEI nº 0066800239,90472.83,0.0,0.0,90472.83,58754.98,31717.85,58754.98,0.0,31717.85,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,12052717000166 - CENTRO DE DIAGNOSTICO DE RADIOIMAGEM,0036.000235/2025-51,2025NE006194,2025-09-24,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 SESAUSC 2º TACNT1083SESAUPGE2023 Prestação de serviços para realização de exames e procedimentos na área de diagnose por imagem nos subgrupos de diagnósticos por tomografia computadorizada com seus respectivos laudos de forma complementar Ref OUT25 Informação 94 0064751222,229236.2,0.0,-229236.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,12052717000166 - CENTRO DE DIAGNOSTICO DE RADIOIMAGEM,0036.022637/2025-14,2025NE005291,2025-08-20,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 SCRADODIAGNÓSTICO Termo de Contrato nº 5922025PGESESAU Exames e procedimentos na área de diagnose por imagem e medicina nuclear inseridas nos subgrupos de diagnósticos por ressonância magnética e por medicina nuclear in vivo cintilografia com seus respectivos laudos para atender as necessidades dos usuários das Regiões de Saúde Madeira Mamoré e Região do Café no mês de julho parcial agosto e setembro de 2025 Despacho 0063202434 Informação 3645 0063481778,405454.16,0.0,0.0,405454.16,214104.17,191349.99,214104.17,0.0,191349.99,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,12052717000166 - CENTRO DE DIAGNOSTICO DE RADIOIMAGEM,0036.033211/2025-88,2025NE006274,2025-09-26,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 SESAUSC TCNT Nº 5922025PGESESAU Serviços de exames e procedimentos na área de diagnose por imagem e medicina nuclear inseridas nos subgrupos de diagnósticos por ressonância magnética e por medicina nuclear in vivo cintilografia constantes da Tabela SIASUS com seus respectivos laudos de forma contínua para atender as necessidades dos usuários das Regiões de Saúde Madeira Mamoré e Região do Café Ref Outubro25 Informação 101 0064764296,190633.33,0.0,0.0,190633.33,0.0,190633.33,0.0,0.0,190633.33,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,17257555000116 - CMD - CENTRO DE MEDICINA DIAGNOSTICA LTDA,0036.014938/2025-66,2025NE005532,2025-08-27,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073SESAUSC CT nº 2152025PGESESAUPrestação de Serviços de Exames e Procedimentos na área de diagnose por imagem radiodiagnóstico inseridas nos subgrupos de diagnósticos de Tomografia Computadorizada e Ressonância Magnética constantes na Tabela SIASUS com seus respectivos laudos de forma contínua para atender as necessidades da Macrorregião de Saúde IIRef Setembro Informação 3804 0063728784,62950.01,0.0,-62950.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,17257555000116 - CMD - CENTRO DE MEDICINA DIAGNOSTICA LTDA,0036.014938/2025-66,2025NE006345,2025-09-29,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073SESAUSC CT nº 2152025PGESESAUPrestação de Serviços de Exames e Procedimentos na área de diagnose por imagem radiodiagnóstico inseridas nos subgrupos de diagnósticos de Tomografia Computadorizada e Ressonância Magnética constantes na Tabela SIASUS com seus respectivos laudos de forma contínua para atender as necessidades da Macrorregião de Saúde IIRef Outubro Informação 178 0064861462,62950.01,0.0,-62950.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,17323000000125 - NOVA IMAGEM DIAGNÓSTICO S/A,0036.036548/2025-47,2025NE005701,2025-09-02,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 SCRADIODIAGNÓSTICO Termo de Contrato nº 6472025PGESESAU Exames e Procedimentos na área de diagnose por imagem radiodiagnóstico inseridas nos subgrupos de diagnósticos de Tomografia Computadorizada e Ressonância Magnética constantes na Tabela SIASUS com seus respectivos laudos de forma contínua para atender as necessidades da Macrorregião de Saúde II Período de agosto e setembro de 2025 Despacho 0063601171 Informação 3870 0063827687,53709.32,0.0,0.0,53709.32,15430.5,38278.82,0.0,15430.5,53709.32,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,17323000000125 - NOVA IMAGEM DIAGNÓSTICO S/A,0036.036548/2025-47,2025NE006205,2025-09-25,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 SCRADIODIAGNÓSTICO Termo de Contrato nº 6472025PGESESAU Exames e Procedimentos na área de diagnose por imagem radiodiagnóstico inseridas nos subgrupos de diagnósticos de Tomografia Computadorizada e Ressonância Magnética constantes na Tabela SIASUS com seus respectivos laudos de forma contínua para atender as necessidades da Macrorregião de Saúde II REF Outubro Informação 106 0064774411,26854.66,0.0,0.0,26854.66,0.0,26854.66,0.0,0.0,26854.66,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,18983426000330 - C. D. I. CLINICA DE RADIOLOGIA E DIAGNOSTICO POR IMAGEM LTDA,0036.036755/2025-00,2025NE005638,2025-09-01,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26003 GRS3 CT 6772025PGESESAU SERVIÇOS DE EXAMES E PROCEDIMENTOS NA ÁREA DE DIAGNOSE POR IMAGEM RADIODIAGNÓSTICO INSERIDAS NOS SUBGRUPOS DE DIAGNÓSTICOS DE TOMOGRAFIA COMPUTADORIZADA E RESSONÂNCIA MAGNÉTICA CONSTANTES NA TABELA SIASUS COM SEUS RESPECTIVOS LAUDOS DE FORMA CONTÍNUA PARA ATENDER AS NECESSIDADES DA MACRORREGIÃO DE SAÚDE II REF Agosto e Setembro Informação 3882 0063844088,213163.54,0.0,0.0,213163.54,0.0,213163.54,0.0,0.0,213163.54,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,18983426000330 - C. D. I. CLINICA DE RADIOLOGIA E DIAGNOSTICO POR IMAGEM LTDA,0036.036755/2025-00,2025NE006209,2025-09-25,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26003 GRS3 CNT Nº 6772025PGESESAU Prestação de Serviços de Exames e Procedimentos na área de diagnose por imagem radiodiagnóstico inseridas nos subgrupos de diagnósticos de Tomografia Computadorizada e Ressonância Magnética constantes na Tabela SIASUS com seus respectivos laudos de forma contínua para atender as necessidades da Macrorregião de Saúde II Ref Outubro  Informação 107 0064775424,106581.77,0.0,0.0,106581.77,0.0,106581.77,0.0,0.0,106581.77,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,22079423000181 - NEOMED ATENDIMENTO HOSPITALAR EIRELI,0036.000626/2025-75,2025NE005246,2025-08-18,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26049 SCGCET Contrato nº 0003SESAUPGE2023 00341694552º TA 0056891666 Realização de exames complementares para determinação da morte encefálica através dos exames Ecodoppler Transcraniano e Eletroencefalografia com seus respectivos laudos visando atender as necessidades da Gerência da Central de Coordenação Estadual de Transplantes GCET nos meses de agosto e setembro de 2025 Despacho 0061041813 Informação 3346 0062963720,26000.0,13000.0,0.0,39000.0,0.0,39000.0,0.0,0.0,39000.0,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,22837165000155 - UNID. ULTRA-SONOGRAFIA ROND. LTDA,0036.022637/2025-14,2025NE005290,2025-08-20,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 SCRADODIAGNÓSTICO Termo de Contrato nº 2502025PGESESAU 0058981800 Exames e procedimentos na área de diagnose por imagem e medicina nuclear inseridas nos subgrupos de diagnósticos por ressonância magnética e por medicina nuclear in vivo cintilografia com seus respectivos laudos para atender as necessidades dos usuários das Regiões de Saúde Madeira Mamoré e Região do Café no mês de setembro de 2025 Despacho 0062588603 Informação 3644 0063480336,201025.0,201025.0,0.0,402050.0,0.0,402050.0,0.0,0.0,402050.0,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,22883086000180 - NATIVIDA-NUCLEO DE ATEND EM TRIAGEM_LTDA,0036.000121/2025-19,2025NE006206,2025-09-25,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26062 SESAUSC 4ºTACNTNº486PGE2020 Contratação de empresa com habilitação junto ao Ministério da Saúde na Fase I Fase II Fase III e Fase IV em serviços de análises clínicas inseridos nos subgrupos de diagnóstico em TRIAGEM NEONATAL para atender o Programa Nacional de Triagem Neonatal com os exames de subgrupos de Bioquímicos Hematológicos e Hemostasia Sorológica e Imunológicos Hormonais Ref Outubro 25 Informação 105 0064773754,705482.86,0.0,0.0,705482.86,0.0,705482.86,0.0,0.0,705482.86,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,41413977000118 - SSY HOLDING LTDA - HOSPITAL CANDIDO RONDON,0036.024820/2023-84,2025NE006110,2025-09-19,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26021 SESAUSC Contratação de Credenciados que atuem na prestação de serviços de atendimento ambulatorial e cirúrgico nas áreas de TraumatologiaOrtopedia Urologia e Cirurgia Geral visando o atendimento à fila do SUS represada no Sistema de Regulação na Macrorregião II Ref Setembro a Novembro Informação 28 0064561168,311242.38,0.0,0.0,311242.38,0.0,311242.38,0.0,0.0,311242.38,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,41413977000380 - HOSPITAL SSY HOLDING LTDA,0036.000147/2025-59,2025NE005705,2025-09-02,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26079 SESAUSC 2º TACNT0540SESAUPGE2023 Contratação de Credenciados Pessoa Jurídica eou Entidades sem Fins Lucrativos Serviços e Procedimentos Complementares da Tabela SIGTAPSUS que atuem na área de Unidade de UTI Neonatal Pediátrico e Adulto e Cuidados Intermediários UCI Convencional e Canguru UCINCo e UCINCa de forma complementar visando atender os usuários do SUS em todo Estado de Rondônia Ref Ref Setembro25 Informação 3900 0063876685,717730.47,0.0,0.0,717730.47,0.0,717730.47,0.0,0.0,717730.47,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,49150352001780 - HA - INSTITUTO DE PREVENCAO JI-PARANA/RO,0036.000317/2025-03,2025NE006192,2025-09-24,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 SESAUSC 8º TACNT0159SESAUPGE2022 Contratação de Credenciados que atuem na Prestação de Serviços de radiodiagnóstico subgrupos de Tomografia Computadorizada e Ressonância Magnética com seus respectivos laudos de forma contínua para atender as necessidades da macrorregional II Ref Outubro25 Informação 95 0064752047,150000.0,0.0,-150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,49150352001780 - HA - INSTITUTO DE PREVENCAO JI-PARANA/RO,0036.045884/2025-81,2025NE006204,2025-09-25,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 SCRADIODIAGNÓSTICO Termo de Contrato nº 7752025PGESESAU Exames e Procedimentos na área de diagnose por imagem radiodiagnóstico inseridas nos subgrupos de diagnósticos de Tomografia Computadorizada e Ressonância Magnética constantes na Tabela SIASUS com seus respectivos laudos de forma contínua para atender as necessidades da Macrorregião de Saúde II no mês de outubro de 2025 Despacho 0064729882 Informação 103 0064764794,126988.66,0.0,0.0,126988.66,0.0,126988.66,0.0,0.0,126988.66,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,57931849000104 - CLIMEDI LTDA,0036.035475/2025-76,2025NE006353,2025-09-29,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26062 SESAUSC CNT Nº 6482025PGESESAU Contratação de empresa especializada na Prestação de SERVIÇOS DE EXAMES E PROCEDIMENTOS NA ÁREA DE DIAGNOSE POR IMAGEM RADIODIAGNÓSTICO INSERIDAS NOS SUBGRUPOS DE DIAGNÓSTICOS DE TOMOGRAFIA COMPUTADORIZADA E RESSONÂNCIA MAGNÉTICA CONSTANTES NA TABELA SIASUS COM SEUS RESPECTIVOS LAUDOS DE FORMA CONTÍNUA PARA ATENDER AS NECESSIDADES DA MACRORREGIÃO DE SAÚDE II Ref Outubro25 Informação 174 0064859492,26854.66,0.0,0.0,26854.66,0.0,26854.66,0.0,0.0,26854.66,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,60742616000240 - CASA DE SAUDE SANTA MARCELINA,0036.000208/2025-88,2025NE005623,2025-09-01,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26021 SESAUSC Termo de Contrato nº 11192024PGESESAU 0054466363 Atendimento ambulatorial e cirúrgico nas áreas de TraumatologiaOrtopedia Urologia e Cirurgia Geral visando o atendimento à fila do SUS para atender as necessidades da Macrorregião I Período compl de abril de 2025 Despacho 0063609117 Informação 3805 0063729405,152985.43,0.0,0.0,152985.43,152985.43,0.0,152985.43,0.0,0.0,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,60742616000240 - CASA DE SAUDE SANTA MARCELINA,0036.000269/2025-45,2025NE006189,2025-09-24,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26054 HPSJPII Contrato nº 11752024PGESESAU 0053095104 2º TA 0064404819 Serviços de atendimentos de leitos clínicos diagnósticos por imagem patologia clínica e leitos para internação para o Hospital e Pronto Socorro João Paulo II aos usuários da saúde pública com faturamentos através do sistema AIH no mês de setembro complemento e outubro de 2025 Despacho 0064638266 Informação 89 0064737575,398419.2,0.0,-398419.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,84715051000190 - GATE-SERVICOS MEDICO HOSPITALARES LTDA,0036.000241/2025-16,2025NE006269,2025-09-26,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 SESAUSC 1º TACNT1085SESAUPGE2023 Prestação de serviços para realização de exames e procedimentos na área de diagnose por imagem nos subgrupos de diagnósticos por tomografia computadorizada com seus respectivos laudos de forma complementar para atender as necessidades dos usuários da Região de Saúde Madeira Mamoré de acordo com especificações e quantitativos definidos no Termo de Referência Ref Outubro25 Informação 157 0064830589,95000.0,0.0,-95000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,84715051000190 - GATE-SERVICOS MEDICO HOSPITALARES LTDA,0036.029342/2025-61,2025NE006341,2025-09-29,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 SCRADIODIAGNÓSTICO Termo de Contrato nº 5252025PGESESAU 0060920534 Realização de exames e procedimentos na área de diagnose por imagem nos subgrupos de diagnósticos por tomografia computadorizada com seus respectivos laudos de forma complementar para atender as necessidades dos usuários da Região de Saúde Madeira Mamoré no mês de outubro de 2025 Informação 183 0064866613,70553.18,0.0,0.0,70553.18,70553.18,0.0,70553.18,0.0,0.0,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível Lei 14133/2021.,00898428000101 - SOL SERVICOS DE OFTALMOLOGIA LTDA,0036.029734/2025-20,2025NE005315,2025-08-21,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26069 SC SESAU TCN°4722025PGESESAU Contratação de empresa especializada na Prestação de SERVIÇOS OFTALMOLÓGICOS que contemplem Diagnóstico e Procedimentos Cirúrgicos incluindo assistência pré e póscirúrgica com preços constantes na TABELA SIGTAP Ref Agosto e Setembro Informação 3650 0063493229,3404796.76,0.0,-3404796.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
