UNIDADE,FONTE DE RECURSO,DESPESA,NUMERO PROCESSO,DATA,DOCUMENTO,DOC.ORIG.NE,CREDOR,HISTORICO,MOVIMENTO
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-05-30,2025OB063525,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,13140.48
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-06-02,2025OB069197,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,21305.88
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-06-05,2025OB070656,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,31106.56
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-06-06,2025OB069333,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,2078.72
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-06-06,2025OB069365,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,27431.68
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-06-10,2025OB069157,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,853.76
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-06-10,2025OB070785,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,19784.96
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-06-12,2025OB071298,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,23459.84
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-06-16,2025OB077098,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,18597.12
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-06-18,2025OB077099,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,14513.92
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-06-23,2025OB077096,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,9428.48
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-06-25,2025OB077097,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,16963.84
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-06-27,2025OB077095,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,19784.96
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-06-30,2025OB078251,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,222.72
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-07-03,2025OB085022,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,371.2
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-07-03,2025OB085999,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,26912.0
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-07-04,2025OB086000,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,30698.24
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-07-08,2025OB094562,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,18597.12
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-07-11,2025OB094563,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,30438.44
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-07-15,2025OB094564,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,742.4
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-07-15,2025OB094565,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,22940.16
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-07-15,2025OB094566,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,7795.2
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-07-28,2025OB094561,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,8055.04
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-07-28,2025OB094567,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,20564.48
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-07-28,2025OB095274,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,13103.28
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-07-29,2025OB094560,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,10831.92
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-01,2025OB111936,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,15367.68
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-05,2025OB096005,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDAS DE CUSTO OFÍCIO 387222025SESAUCTFDPROCESSO 0036035795202526,22383.36
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-05,2025OB096019,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDAS DE CUSTO OFÍCIO 391972025SESAUCTFDPROCESSO 0036036227202542,27171.84
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-07,2025OB098152,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO OFÍCIO 397322025 SESAUCTFDPROCESSO0036036707202511,36080.64
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-07,2025OB111937,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,22383.36
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-08,2025OB111938,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,42910.72
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-11,2025OB099203,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDAS DE CUSTO OFÍCIO 387222025SESAUCTFDPROCESSO 0036035795202526,222.72
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-11,2025OB099207,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO OFÍCIO 402432025 SESAUCTFDPROCESSO0036037209202588,49666.56
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-11,2025OB099208,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO OFÍCIO 402432025 SESAUCTFDPROCESSO0036037209202588,185.6
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-13,2025OB100743,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDAS DE CUSTO OFÍCIO 408282025SESAUCTFDPROCESSO 0036037738202581,15887.36
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-13,2025OB109001,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,4454.4
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-13,2025OB109018,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,18894.08
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-13,2025OB109027,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,33704.96
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-13,2025OB109049,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,15182.08
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-13,2025OB109060,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,3377.92
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-14,2025OB101727,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDAS DE CUSTO OFÍCIO 408282025SESAUCTFDPROCESSO 0036037738202581,371.2
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-15,2025OB102597,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO OFÍCIO 411432025 SESAUCTFDPROCESSO 0036038035202571,371.2
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-15,2025OB102598,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO OFÍCIO 414422025 SESAUCTFDPROCESSO0036038303202554,17966.08
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-15,2025OB109014,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,12026.88
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-18,2025OB103363,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDAS DE CUSTO OFÍCIO 416952025 SESAUCTFDPROCESSO 0036038482202520,2227.2
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-19,2025OB104189,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO OFÍCIO 419362025 SESAUCTFDPROCESSO 0036038708202592,16629.76
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-19,2025OB109002,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,1596.16
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-19,2025OB111939,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,7275.52
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-20,2025OB104798,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO OFÍCIO 421912025 SESAUCTFDPROCESSO0036038925202582,1633.28
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-20,2025OB111940,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,371.2
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-21,2025OB105543,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDAS DE CUSTO OFÍCIO 42518 SESAUCTFDPROCESSO 0036039192202501,7411.7
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-22,2025OB111943,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,8426.24
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-22,2025OB111944,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,5196.8
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-25,2025OB107302,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDAS DE CUSTOOFÍCIO 42951 SESAUCTFDPROCESSO 0036039653202538,5456.64
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-08-26,2025OB108221,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDAS DE CUSTO OFÍCIO 434712025PROCESSO0036040133202578,16481.28
